id,character,category,category_index,checkpoint,prompt_positive,prompt_negative,seed,steps,cfg,sampler,scheduler,width,height,prompt_id,filename,subfolder,type,image_path,elapsed_seconds,created_at,approved,notes
valentina_sol_gym_007,Valentina Sol,gym,7,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, using resistance band in a clean studio, elegant athletic posture, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520262007,6,2.0,euler,normal,512,768,c3e334e0-b754-47a5-afbf-e067535ff6fa,valentina_sol_gym_007_00001_.png,dataset\valentina_sol\gym,output,images/generated/dataset/valentina_sol/gym/valentina_sol_gym_007_00001_.png,8.073,2026-05-31T22:39:33.099087+00:00,False,initial_sdxl_seed_dataset
valentina_sol_gym_008,Valentina Sol,gym,8,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, walking on treadmill area, side portrait, premium fitness content aesthetic, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520262008,6,2.0,euler,normal,512,768,abe993e0-a9de-4645-bd9f-73cc6e7a2c1f,valentina_sol_gym_008_00001_.png,dataset\valentina_sol\gym,output,images/generated/dataset/valentina_sol/gym/valentina_sol_gym_008_00001_.png,8.088,2026-05-31T22:39:41.198017+00:00,False,initial_sdxl_seed_dataset
valentina_sol_gym_009,Valentina Sol,gym,9,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, seated on yoga mat with notebook and bottle, wellness routine planning, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520262009,6,2.0,euler,normal,512,768,0921b2ac-71fc-4226-ac68-0b6c27a0d3b9,valentina_sol_gym_009_00001_.png,dataset\valentina_sol\gym,output,images/generated/dataset/valentina_sol/gym/valentina_sol_gym_009_00001_.png,8.274,2026-05-31T22:39:49.480765+00:00,False,initial_sdxl_seed_dataset
valentina_sol_gym_010,Valentina Sol,gym,10,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, gentle pilates pose, soft lighting, tasteful athletic outfit, no mirror distortion, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520262010,6,2.0,euler,normal,512,768,d0319af8-8dc1-4aef-8936-043551712e9e,valentina_sol_gym_010_00001_.png,dataset\valentina_sol\gym,output,images/generated/dataset/valentina_sol/gym/valentina_sol_gym_010_00001_.png,10.037,2026-05-31T22:39:59.530907+00:00,False,initial_sdxl_seed_dataset
valentina_sol_gym_011,Valentina Sol,gym,11,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, gym locker area with neutral tones, ponytail variation but same face, minimal accessories, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520262011,6,2.0,euler,normal,512,768,aa924135-95fa-452c-9970-c0a49a567de2,valentina_sol_gym_011_00001_.png,dataset\valentina_sol\gym,output,images/generated/dataset/valentina_sol/gym/valentina_sol_gym_011_00001_.png,8.079,2026-05-31T22:40:07.615699+00:00,False,initial_sdxl_seed_dataset
valentina_sol_gym_012,Valentina Sol,gym,12,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, holding headphones, ready for workout, relaxed confident smile, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520262012,6,2.0,euler,normal,512,768,3635c036-ea38-45f2-9b1e-20035c1972bc,valentina_sol_gym_012_00001_.png,dataset\valentina_sol\gym,output,images/generated/dataset/valentina_sol/gym/valentina_sol_gym_012_00001_.png,8.179,2026-05-31T22:40:15.800611+00:00,False,initial_sdxl_seed_dataset
valentina_sol_gym_013,Valentina Sol,gym,13,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, stretching shoulders near large window, sunlit studio, clean background, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520262013,6,2.0,euler,normal,512,768,30406a11-6927-4139-ba95-0e9cdd361db3,valentina_sol_gym_013_00001_.png,dataset\valentina_sol\gym,output,images/generated/dataset/valentina_sol/gym/valentina_sol_gym_013_00001_.png,8.049,2026-05-31T22:40:23.863383+00:00,False,initial_sdxl_seed_dataset
valentina_sol_gym_014,Valentina Sol,gym,14,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, fitness studio portrait with towel over shoulder, realistic skin texture, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520262014,6,2.0,euler,normal,512,768,2aaf2d6f-a615-4dec-b5a8-4141db7f095f,valentina_sol_gym_014_00001_.png,dataset\valentina_sol\gym,output,images/generated/dataset/valentina_sol/gym/valentina_sol_gym_014_00001_.png,8.31,2026-05-31T22:40:32.184062+00:00,False,initial_sdxl_seed_dataset
valentina_sol_gym_015,Valentina Sol,gym,15,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, checking workout plan on phone, no readable text, organized healthy routine, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520262015,6,2.0,euler,normal,512,768,c83bdff9-54cc-4ac7-ad18-fe1b8766a1f3,valentina_sol_gym_015_00001_.png,dataset\valentina_sol\gym,output,images/generated/dataset/valentina_sol/gym/valentina_sol_gym_015_00001_.png,8.049,2026-05-31T22:40:40.243656+00:00,False,initial_sdxl_seed_dataset
valentina_sol_gym_016,Valentina Sol,gym,16,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, standing by indoor plants in wellness studio, coral workout top, calm expression, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520262016,6,2.0,euler,normal,512,768,53c313cc-8d26-4e51-a4b6-6e0e2dad1fac,valentina_sol_gym_016_00001_.png,dataset\valentina_sol\gym,output,images/generated/dataset/valentina_sol/gym/valentina_sol_gym_016_00001_.png,8.166,2026-05-31T22:40:48.411361+00:00,False,initial_sdxl_seed_dataset
valentina_sol_gym_017,Valentina Sol,gym,17,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, after-cardio candid portrait, slightly dewy skin, still polished and realistic, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520262017,6,2.0,euler,normal,512,768,4a5b71d2-b746-43ff-829c-4dea543fffb3,valentina_sol_gym_017_00001_.png,dataset\valentina_sol\gym,output,images/generated/dataset/valentina_sol/gym/valentina_sol_gym_017_00001_.png,8.085,2026-05-31T22:40:56.508888+00:00,False,initial_sdxl_seed_dataset
valentina_sol_gym_018,Valentina Sol,gym,18,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, pre-workout warmup on mat, full body lifestyle frame, balanced composition, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520262018,6,2.0,euler,normal,512,768,21e336af-8030-481b-a604-d92446a1b049,valentina_sol_gym_018_00001_.png,dataset\valentina_sol\gym,output,images/generated/dataset/valentina_sol/gym/valentina_sol_gym_018_00001_.png,8.354,2026-05-31T22:41:04.872386+00:00,False,initial_sdxl_seed_dataset
valentina_sol_gym_019,Valentina Sol,gym,19,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, holding a small gym bag, clean sneakers, morning fitness routine, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520262019,6,2.0,euler,normal,512,768,5c8a8e33-147a-4f9d-9003-1e98141aa832,valentina_sol_gym_019_00001_.png,dataset\valentina_sol\gym,output,images/generated/dataset/valentina_sol/gym/valentina_sol_gym_019_00001_.png,8.018,2026-05-31T22:41:12.901210+00:00,False,initial_sdxl_seed_dataset
valentina_sol_gym_020,Valentina Sol,gym,20,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, cooldown moment with water bottle, soft bokeh, positive balanced energy, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520262020,6,2.0,euler,normal,512,768,80de44cb-dff9-456b-8e30-7bf74a3202ce,valentina_sol_gym_020_00001_.png,dataset\valentina_sol\gym,output,images/generated/dataset/valentina_sol/gym/valentina_sol_gym_020_00001_.png,8.332,2026-05-31T22:41:21.240541+00:00,False,initial_sdxl_seed_dataset
valentina_sol_viajes_001,Valentina Sol,viajes,1,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, airport lounge with small suitcase, cream trench, calm travel morning mood, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520263001,6,2.0,euler,normal,512,768,db654f90-52c6-457d-8ae3-c0d93fc1574f,valentina_sol_viajes_001_00001_.png,dataset\valentina_sol\viajes,output,images/generated/dataset/valentina_sol/viajes/valentina_sol_viajes_001_00001_.png,8.058,2026-05-31T22:41:29.308904+00:00,False,initial_sdxl_seed_dataset
valentina_sol_viajes_002,Valentina Sol,viajes,2,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, standing on a sunny colonial street, light denim and linen, travel diary aesthetic, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520263002,6,2.0,euler,normal,512,768,dfd370fa-3f35-4d95-818a-b43764f886b5,valentina_sol_viajes_002_00001_.png,dataset\valentina_sol\viajes,output,images/generated/dataset/valentina_sol/viajes/valentina_sol_viajes_002_00001_.png,8.065,2026-05-31T22:41:37.384322+00:00,False,initial_sdxl_seed_dataset
valentina_sol_viajes_003,Valentina Sol,viajes,3,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, hotel balcony breakfast, city view, soft morning light, premium lifestyle photo, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520263003,6,2.0,euler,normal,512,768,a1e577e2-2ed1-4019-b775-162dd2f14e7c,valentina_sol_viajes_003_00001_.png,dataset\valentina_sol\viajes,output,images/generated/dataset/valentina_sol/viajes/valentina_sol_viajes_003_00001_.png,8.047,2026-05-31T22:41:45.437321+00:00,False,initial_sdxl_seed_dataset
valentina_sol_viajes_004,Valentina Sol,viajes,4,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, train station platform with carry-on suitcase, elegant travel outfit, no readable signs, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520263004,6,2.0,euler,normal,512,768,745b9d58-4cf5-4f2c-a79d-16c4eb39560a,valentina_sol_viajes_004_00001_.png,dataset\valentina_sol\viajes,output,images/generated/dataset/valentina_sol/viajes/valentina_sol_viajes_004_00001_.png,8.043,2026-05-31T22:41:53.485439+00:00,False,initial_sdxl_seed_dataset
valentina_sol_viajes_005,Valentina Sol,viajes,5,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, walking through a boutique hotel lobby, warm lighting, relaxed confident pose, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520263005,6,2.0,euler,normal,512,768,35e8317a-68d7-4aea-bcdb-83a541ce1cf5,valentina_sol_viajes_005_00001_.png,dataset\valentina_sol\viajes,output,images/generated/dataset/valentina_sol/viajes/valentina_sol_viajes_005_00001_.png,8.024,2026-05-31T22:42:01.526262+00:00,False,initial_sdxl_seed_dataset
valentina_sol_viajes_006,Valentina Sol,viajes,6,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, packing a suitcase on a bed, organized travel essentials, natural candid smile, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520263006,6,2.0,euler,normal,512,768,fb248b19-6d29-4d3e-8458-4984036ec2fe,valentina_sol_viajes_006_00001_.png,dataset\valentina_sol\viajes,output,images/generated/dataset/valentina_sol/viajes/valentina_sol_viajes_006_00001_.png,8.076,2026-05-31T22:42:09.609668+00:00,False,initial_sdxl_seed_dataset
valentina_sol_viajes_007,Valentina Sol,viajes,7,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, looking at a city map without readable text, sunglasses, weekend escape mood, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520263007,6,2.0,euler,normal,512,768,3a59ab20-e721-44d4-9126-e8c08e4bf0a6,valentina_sol_viajes_007_00001_.png,dataset\valentina_sol\viajes,output,images/generated/dataset/valentina_sol/viajes/valentina_sol_viajes_007_00001_.png,8.085,2026-05-31T22:42:17.709619+00:00,False,initial_sdxl_seed_dataset
valentina_sol_viajes_008,Valentina Sol,viajes,8,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, scenic overlook with sea and city background, wind in hair, editorial travel portrait, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520263008,6,2.0,euler,normal,512,768,c4ea3fbe-16f7-4d15-acfc-36cd6e11a930,valentina_sol_viajes_008_00001_.png,dataset\valentina_sol\viajes,output,images/generated/dataset/valentina_sol/viajes/valentina_sol_viajes_008_00001_.png,8.099,2026-05-31T22:42:25.816596+00:00,False,initial_sdxl_seed_dataset
valentina_sol_viajes_009,Valentina Sol,viajes,9,realvisxlV50_v50Bakedvae.safetensors,"photorealistic lifestyle portrait of Valentina Sol, virtual latina influencer, consistent face, oval face, warm olive skin, soft hazel eyes, thick natural dark brown wavy hair, defined brows, subtle beauty mark near left cheek, gentle confident smile, clean fresh makeup, sunlit natural light, premium lifestyle photography, 35mm lens, shallow depth of field, editorial but realistic, warm coastal color palette, cream linen outfit, gold minimal earrings, relaxed elegant pose, boutique market street, woven bag, soft colorful background, realistic candid, single person, same identity, consistent facial features, realistic hands when visible, no text, no watermark","low quality, blurry, overprocessed, plastic skin, uncanny, distorted face, asymmetrical eyes, bad anatomy, extra fingers, missing fingers, deformed hands, duplicate person, childlike, old age, harsh makeup, heavy filters, watermark, logo, text, signature, cropped head, extreme closeup, nsfw, nude, lingerie, celebrity lookalike",310520263009,6,2.0,euler,normal,512,768,815ef8c0-9caa-4e70-b48b-6926209bb853,valentina_sol_viajes_009_00001_.png,dataset\valentina_sol\viajes,output,images/generated/dataset/valentina_sol/viajes/valentina_sol_viajes_009_00001_.png,8.05,2026-05-31T22:42:33.880112+00:00,False,initial_sdxl_seed_dataset
